timestamp	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Target Number	Qw	Qx	Qy	Qz	X	Y	Z	Scale X	Scale Y	Scale Z	Hit	Target Number	Qw	Qx	Qy	Qz	X	Y	Z	Scale X	Scale Y	Scale Z	Hit	Landmark Number	X	Y	Z
182	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.4876508712769	-112.212061882019	-25.9281873703003	4	0	0	0	0	8.79932641983032	-102.553129196167	-39.7217869758606	5	0	0	0	0	20.5487132072449	-105.555617809296	-35.2390766143799	6	0	0	0	0	-4.76234033703804	-103.273630142212	-31.4123511314392	7	0	0	0	0	10.9654903411865	-98.6336410045624	-47.7082014083862	8	0	0	0	0	20.211398601532	-202.723956108093	-9.85381603240967	10	0	0	0	0	6.98051452636719	-84.1068297624588	-24.9179065227509	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
184	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.6715669631958	-112.074089050293	-26.0024785995483	4	0	0	0	0	9.06487703323364	-102.588033676147	-39.6568059921265	5	0	0	0	0	20.6745982170105	-105.538237094879	-35.19606590271	6	0	0	0	0	-4.73957136273384	-103.255915641785	-31.3610792160034	7	0	0	0	0	11.2772345542908	-98.5197007656097	-47.6842641830444	8	0	0	0	0	20.3508615493774	-202.635431289673	-9.68689918518066	10	0	0	0	0	6.96626901626587	-84.1004446148872	-24.7697293758392	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
196	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.5173697471619	-112.024879455566	-26.2715816497803	4	0	0	0	0	8.90672206878662	-102.458643913269	-39.9183750152588	5	0	0	0	0	20.7483410835266	-105.50092458725	-35.4870796203613	6	0	0	0	0	-4.68602254986763	-103.331160545349	-31.5624594688416	7	0	0	0	0	11.0316157341003	-98.5121607780457	-47.8813171386719	8	0	0	0	0	20.0351476669312	-202.703547477722	-9.95193719863892	10	0	0	0	0	6.86267614364624	-84.0436592698097	-24.8933494091034	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
227	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.9181871414185	-112.20235824585	-25.5193710327148	4	0	0	0	0	9.17476415634155	-102.740931510925	-39.4010543823242	5	0	0	0	0	20.8709597587585	-105.667388439178	-34.8864078521729	6	0	0	0	0	-4.42529991269112	-103.513479232788	-31.234335899353	7	0	0	0	0	11.1308217048645	-98.8120198249817	-47.3907828330994	8	0	0	0	0	20.8214402198792	-202.385330200195	-8.85429382324219	10	0	0	0	0	6.75678253173828	-83.9813724160194	-24.6116161346436	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
233	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.8988633155823	-112.083315849304	-26.1447906494141	4	0	0	0	0	9.22092199325562	-102.688837051392	-39.7854328155518	5	0	0	0	0	20.7262635231018	-105.560803413391	-35.1933002471924	6	0	0	0	0	-4.495919495821	-103.400635719299	-31.6043972969055	7	0	0	0	0	11.0553860664368	-98.7619698047638	-47.6844549179077	8	0	0	0	0	20.6875205039978	-202.435374259949	-9.28585529327393	10	0	0	0	0	7.24687576293945	-84.108892083168	-25.0053763389587	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
265	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.5072011947632	-111.838626861572	-26.1489152908325	4	0	0	0	0	8.82185697555542	-102.558088302612	-40.0778412818909	5	0	0	0	0	20.3412652015686	-105.384206771851	-35.397207736969	6	0	0	0	0	-4.85770776867867	-103.295803070068	-31.939160823822	7	0	0	0	0	10.9240174293518	-98.7548589706421	-48.1623530387878	8	0	0	0	0	20.3313946723938	-202.34158039093	-9.4158411026001	10	0	0	0	0	6.48311376571655	-83.9193448424339	-25.0424981117249	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
267	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.5071773529053	-111.838626861572	-26.1489272117615	4	0	0	0	0	8.82183313369751	-102.558100223541	-40.0778532028198	5	0	0	0	0	20.3412413597107	-105.384206771851	-35.3972196578979	6	0	0	0	0	-4.85771968960762	-103.295803070068	-31.939172744751	7	0	0	0	0	10.9239935874939	-98.7548589706421	-48.1623649597168	8	0	0	0	0	20.3313589096069	-202.34158039093	-9.41586494445801	10	0	0	0	0	6.48308992385864	-83.91934633255	-25.0425100326538	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
298	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.2798571586609	-111.833477020264	-26.8665552139282	4	0	0	0	0	8.39560031890869	-102.360260486603	-40.8580660820007	5	0	0	0	0	20.1425671577454	-105.371999740601	-36.1417055130005	6	0	0	0	0	-5.20234182476997	-102.951073646545	-32.5795650482178	7	0	0	0	0	10.354220867157	-98.729944229126	-48.6793518066406	8	0	0	0	0	19.7075128555298	-202.534532546997	-10.2219104766846	10	0	0	0	0	6.48285150527954	-83.7784245610237	-26.4491617679596	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
301	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.2798452377319	-111.833477020264	-26.8665552139282	4	0	0	0	0	8.39558839797974	-102.360272407532	-40.8580660820007	5	0	0	0	0	20.1425552368164	-105.372023582459	-36.1417055130005	6	0	0	0	0	-5.20235374569893	-102.951097488403	-32.5795531272888	7	0	0	0	0	10.354208946228	-98.7299561500549	-48.6793518066406	8	0	0	0	0	19.7075128555298	-202.534532546997	-10.2219104766846	10	0	0	0	0	6.48283958435059	-83.7784364819527	-26.4491617679596	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
313	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.3211989402771	-111.759376525879	-26.7411708831787	4	0	0	0	0	8.68171453475952	-102.808165550232	-40.5316114425659	5	0	0	0	0	20.0564622879028	-105.447149276733	-35.8610272407532	6	0	0	0	0	-4.9757607281208	-103.279376029968	-32.419490814209	7	0	0	0	0	10.6526017189026	-98.8976120948792	-48.627233505249	8	0	0	0	0	20.1407790184021	-202.522540092468	-9.84419584274292	10	0	0	0	0	6.89878463745117	-84.3989789485931	-26.4712691307068	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
345	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.2599492073059	-111.579978466034	-26.5801429748535	4	0	0	0	0	8.3984375	-102.437806129456	-40.6135320663452	5	0	0	0	0	20.0614452362061	-105.179619789124	-35.7905507087708	6	0	0	0	0	-5.21950796246529	-102.918076515198	-32.1925640106201	7	0	0	0	0	10.5300545692444	-98.7037837505341	-48.4147310256958	8	0	0	0	0	20.0624942779541	-202.408051490784	-9.90428924560547	10	0	0	0	0	6.30949735641479	-84.4656199216843	-26.9973576068878	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
350	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.2599492073059	-111.579978466034	-26.5801429748535	4	0	0	0	0	8.39842557907104	-102.437806129456	-40.6135320663452	5	0	0	0	0	20.0614452362061	-105.179619789124	-35.7905507087708	6	0	0	0	0	-5.21950796246529	-102.918076515198	-32.1925520896912	7	0	0	0	0	10.5300426483154	-98.7037897109985	-48.4147310256958	8	0	0	0	0	20.0625061988831	-202.408051490784	-9.90428924560547	10	0	0	0	0	6.30949735641479	-84.4656199216843	-26.9973576068878	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
381	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.3728880882263	-111.527323722839	-26.1305570602417	4	0	0	0	0	8.8144063949585	-102.582681179047	-40.0126218795776	5	0	0	0	0	20.1295852661133	-105.299460887909	-35.3843092918396	6	0	0	0	0	-4.7526128590107	-103.049492835999	-31.7011117935181	7	0	0	0	0	10.5508804321289	-98.6202836036682	-47.9538679122925	8	0	0	0	0	20.5508947372437	-202.130460739136	-9.20056104660034	10	0	0	0	0	6.35499954223633	-84.4881907105446	-26.7689764499664	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
383	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.401104927063	-111.517477035522	-26.1178255081177	4	0	0	0	0	8.62723588943481	-102.310788631439	-40.0965929031372	5	0	0	0	0	20.2285528182983	-105.304670333862	-35.3851795196533	6	0	0	0	0	-5.01837804913521	-102.801382541656	-31.7247033119202	7	0	0	0	0	10.6077075004578	-98.567259311676	-48.0472564697266	8	0	0	0	0	20.6006288528442	-202.0756483078	-9.27116870880127	10	0	0	0	0	5.94701766967773	-84.7823590040207	-26.6997337341309	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
415	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	10.9963536262512	-111.264824867249	-26.7822504043579	4	0	0	0	0	8.41538906097412	-102.074015140533	-40.6634569168091	5	0	0	0	0	19.6087718009949	-105.043244361877	-35.908842086792	6	0	0	0	0	-5.14670684933662	-102.643430233002	-32.3681116104126	7	0	0	0	0	10.6099843978882	-98.4273314476013	-48.6939311027527	8	0	0	0	0	19.5706129074097	-201.707124710083	-9.61077213287354	10	0	0	0	0	5.45412302017212	-84.4249829649925	-27.2259712219238	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
418	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	10.9963297843933	-111.264824867249	-26.7822742462158	4	0	0	0	0	8.41537714004517	-102.074003219604	-40.663468837738	5	0	0	0	0	19.6087598800659	-105.043244361877	-35.9088659286499	6	0	0	0	0	-5.14671877026558	-102.643418312073	-32.3681354522705	7	0	0	0	0	10.6099724769592	-98.4273254871368	-48.6939430236816	8	0	0	0	0	19.5705771446228	-201.707124710083	-9.61079597473145	10	0	0	0	0	5.45411109924316	-84.4249829649925	-27.2259891033173	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
429	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.3495588302612	-111.211049556732	-26.630425453186	4	0	0	0	0	8.60249996185303	-102.242696285248	-40.448009967804	5	0	0	0	0	19.9656009674072	-105.097770690918	-35.8002066612244	6	0	0	0	0	-5.05281761288643	-102.708470821381	-32.1338772773743	7	0	0	0	0	10.540759563446	-98.4934151172638	-48.4980225563049	8	0	0	0	0	19.9599027633667	-201.55918598175	-9.23726558685303	10	0	0	0	0	4.92496490478516	-84.7227677702904	-26.7809748649597	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
460	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.4520072937012	-111.126911640167	-26.6594529151917	4	0	0	0	0	8.63416194915771	-102.211213111877	-40.7254457473755	5	0	0	0	0	20.1808214187622	-105.019760131836	-36.0255718231201	6	0	0	0	0	-4.89740446209908	-102.585697174072	-32.2399735450745	7	0	0	0	0	10.7738494873047	-98.7540721893311	-48.8130927085876	8	0	0	0	0	19.998037815094	-201.707434654236	-8.88633728027344	10	0	0	0	0	3.57633829116821	-85.0292637944222	-26.4704048633575	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
467	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.4663124084473	-111.126029491425	-26.5544414520264	4	0	0	0	0	8.90980958938599	-102.547645568848	-40.6347632408142	5	0	0	0	0	20.1273083686829	-105.199885368347	-35.9943866729736	6	0	0	0	0	-4.88964393734932	-102.751088142395	-32.3274612426758	7	0	0	0	0	10.8170747756958	-98.9099979400635	-48.9560008049011	8	0	0	0	0	20.2615737915039	-201.59318447113	-8.76572132110596	10	0	0	0	0	3.43410968780518	-85.7610568404198	-26.3936698436737	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
499	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.8202447891235	-110.732567310333	-26.0712623596191	4	0	0	0	0	9.16115045547485	-102.500629425049	-40.2323722839355	5	0	0	0	0	20.3784584999084	-104.892075061798	-35.56147813797	6	0	0	0	0	-4.43755462765694	-102.733325958252	-31.7283749580383	7	0	0	0	0	10.969603061676	-98.9795386791229	-48.5327005386353	8	0	0	0	0	20.7532167434692	-201.166200637817	-7.63535499572754	10	0	0	0	0	0.638377666473389	-85.325713455677	-25.2406656742096	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
