timestamp	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Marker Number	Qw	Qx	Qy	Qz	X	Y	Z	Target Number	Qw	Qx	Qy	Qz	X	Y	Z	Scale X	Scale Y	Scale Z	Hit	Target Number	Qw	Qx	Qy	Qz	X	Y	Z	Scale X	Scale Y	Scale Z	Hit	Landmark Number	X	Y	Z
10	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	12.2663378715515	-116.931796073914	-31.3133001327515	4	0	0	0	0	10.7159852981567	-109.936618804932	-44.121241569519	5	0	0	0	0	21.9722390174866	-111.83648109436	-41.5027856826782	6	0	0	0	0	-4.36725690960884	-108.89675617218	-37.7046346664429	7	0	0	0	0	11.4501953125	-106.24475479126	-51.8534421920776	8	0	0	0	0	18.0155038833618	-199.457454681396	-10.1032257080078	10	0	0	0	0	-11.0037326812744	-97.3000518977642	-15.233701467514	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
12	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	12.2918605804443	-116.91198348999	-31.0470938682556	4	0	0	0	0	10.7867956161499	-109.919214248657	-43.9248442649841	5	0	0	0	0	22.135329246521	-111.891603469849	-41.3090348243713	6	0	0	0	0	-4.53599765896797	-108.859956264496	-37.5355005264282	7	0	0	0	0	11.4426851272583	-106.287944316864	-51.6957998275757	8	0	0	0	0	17.9327368736267	-199.359035491943	-9.85907316207886	10	0	0	0	0	-10.9128475189209	-97.3694801330566	-14.6065831184387	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
37	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.8209600448608	-116.837823390961	-31.1544895172119	4	0	0	0	0	10.2936029434204	-109.492862224579	-44.140625	5	0	0	0	0	21.9077944755554	-111.75183057785	-41.4297819137573	6	0	0	0	0	-4.4413335621357	-108.707416057587	-37.8556966781616	7	0	0	0	0	11.221969127655	-105.993366241455	-51.7480611801147	8	0	0	0	0	17.5403833389282	-199.52232837677	-10.3796482086182	10	0	0	0	0	-11.412250995636	-97.2176037728786	-14.869749546051	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
70	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.3334178924561	-116.443848609924	-31.7224979400635	4	0	0	0	0	10.1740002632141	-109.013962745667	-44.5767164230347	5	0	0	0	0	21.6567873954773	-111.417293548584	-41.7960524559021	6	0	0	0	0	-4.75472286343575	-108.35907459259	-38.4899258613586	7	0	0	0	0	11.19544506073	-105.448198318481	-52.2859811782837	8	0	0	0	0	16.7451500892639	-199.894046783447	-11.5425586700439	10	0	0	0	0	-11.7239713668823	-97.0441751182079	-15.3457403182983	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
72	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.3333702087402	-116.443872451782	-31.7224979400635	4	0	0	0	0	10.1739406585693	-109.013986587524	-44.5767164230347	5	0	0	0	0	21.6567397117615	-111.417317390442	-41.7960405349731	6	0	0	0	0	-4.75477054715157	-108.359098434448	-38.4899139404297	7	0	0	0	0	11.1953973770142	-105.448222160339	-52.2859811782837	8	0	0	0	0	16.7450785636902	-199.894046783447	-11.542534828186	10	0	0	0	0	-11.7240190505981	-97.0441877841949	-15.3457283973694	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
103	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.7403388023376	-116.47332906723	-30.8355569839478	4	0	0	0	0	10.3003621101379	-108.975005149841	-43.7135577201843	5	0	0	0	0	21.8266725540161	-111.372840404511	-41.0641431808472	6	0	0	0	0	-4.73599508404732	-108.583319187164	-37.533974647522	7	0	0	0	0	11.0811591148376	-105.582714080811	-51.4048099517822	8	0	0	0	0	17.3789381980896	-199.511790275574	-10.4387164115906	10	0	0	0	0	-11.4906549453735	-96.9979763031006	-14.8272275924683	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
105	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.7403507232666	-116.473340988159	-30.8355450630188	4	0	0	0	0	10.3003740310669	-108.975028991699	-43.7135457992554	5	0	0	0	0	21.8266725540161	-111.372852325439	-41.0641193389893	6	0	0	0	0	-4.73599508404732	-108.583331108093	-37.5339508056641	7	0	0	0	0	11.0811591148376	-105.58272600174	-51.4047980308533	8	0	0	0	0	17.3789501190186	-199.511790275574	-10.4386806488037	10	0	0	0	0	-11.4906430244446	-96.9979867339134	-14.8272097110748	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
117	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.6842746734619	-116.132712364197	-30.6560397148132	4	0	0	0	0	10.1794362068176	-108.77046585083	-43.7233448028564	5	0	0	0	0	21.7980146408081	-111.237263679504	-40.9368991851807	6	0	0	0	0	-4.80452850461006	-108.49062204361	-37.5752329826355	7	0	0	0	0	11.4396572113037	-105.357849597931	-51.3019323348999	8	0	0	0	0	17.4307465553284	-199.573111534119	-10.4543566703796	10	0	0	0	0	-11.6353034973145	-96.9684287905693	-14.7113084793091	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
148	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.6774439811707	-115.805971622467	-30.2017450332642	4	0	0	0	0	9.97958183288574	-108.338057994843	-43.5261368751526	5	0	0	0	0	21.7243909835815	-110.838580131531	-40.6567573547363	6	0	0	0	0	-5.06831482052803	-108.107018470764	-37.3599290847778	7	0	0	0	0	11.1749768257141	-105.106592178345	-51.1295199394226	8	0	0	0	0	17.3283815383911	-199.7150182724	-10.5422735214233	10	0	0	0	0	-11.6670489311218	-96.8258142471313	-14.9150252342224	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
154	1	0	0	0	0	-100	0.00892877578735352	-99.9984264373779	2	0	0	0	0	100	0.00892877578735352	-99.9984264373779	3	0	0	0	0	11.6774559020996	-115.805983543396	-30.2017211914063	4	0	0	0	0	9.9795937538147	-108.338069915771	-43.5261249542236	5	0	0	0	0	21.7243909835815	-110.838603973389	-40.6567335128784	6	0	0	0	0	-5.06830289959908	-108.107042312622	-37.3599052429199	7	0	0	0	0	11.1749768257141	-105.106604099274	-51.1295080184937	8	0	0	0	0	17.328405380249	-199.7150182724	-10.5422496795654	10	0	0	0	0	-11.6670489311218	-96.8258246779442	-14.9150013923645	0	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	1	0.0	0.0	0.0	1.0	0.0359956989996135	-80.0048232078552	-10.5300664901733	5	5	5	0	0	-1.590574	-87.79848	5.40494
